Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-17 16:00:00-04:00,7704.5,7704.5,7708.5,7704.0,7707.25,30425
2026-09-17 16:15:00-04:00,7702.0,7702.0,7705.25,7701.75,7704.25,6489
2026-09-17 16:30:00-04:00,7701.75,7701.75,7703.0,7701.5,7701.75,3618
2026-09-17 16:45:00-04:00,7702.25,7702.25,7704.0,7701.0,7701.5,4133
2026-09-17 18:00:00-04:00,7701.5,7701.5,7704.25,7699.5,7703.5,1051
2026-09-17 18:15:00-04:00,7698.0,7698.0,7701.5,7697.75,7701.25,1176
2026-09-17 18:30:00-04:00,7698.0,7698.0,7699.25,7697.0,7697.75,1578
2026-09-17 18:45:00-04:00,7699.0,7699.0,7699.25,7697.0,7698.0,804
2026-09-17 19:00:00-04:00,7700.0,7700.0,7702.0,7699.25,7699.25,1314
2026-09-17 19:15:00-04:00,7700.0,7700.0,7701.5,7699.0,7700.0,548
2026-09-17 19:30:00-04:00,7701.25,7701.25,7702.25,7699.5,7700.0,748
2026-09-17 19:45:00-04:00,7700.75,7700.75,7702.5,7700.5,7701.5,1057
2026-09-17 20:00:00-04:00,7701.25,7701.25,7701.75,7698.0,7700.75,3104
2026-09-17 20:15:00-04:00,7701.0,7701.0,7702.75,7699.75,7701.0,2103
2026-09-17 20:30:00-04:00,7701.25,7701.25,7703.0,7698.75,7701.0,2246
2026-09-17 20:45:00-04:00,7699.5,7699.5,7701.5,7698.25,7701.25,1488
2026-09-17 21:00:00-04:00,7698.0,7698.0,7701.25,7697.5,7699.5,1902
2026-09-17 21:15:00-04:00,7697.25,7697.25,7698.5,7696.0,7697.75,1497
2026-09-17 21:30:00-04:00,7697.5,7697.5,7699.75,7696.25,7697.5,1599
2026-09-17 21:45:00-04:00,7701.0,7701.0,7701.25,7697.75,7697.75,1515
2026-09-17 22:00:00-04:00,7700.75,7700.75,7701.75,7699.0,7701.0,1265
2026-09-17 22:15:00-04:00,7703.0,7703.0,7703.25,7700.25,7700.75,1015
2026-09-17 22:30:00-04:00,7703.0,7703.0,7704.25,7702.25,7703.0,1008
